BI00B32AF    @TTB208D       20220811181B0911741              CAVSAS 0.3X3 GY          CCN000003750000003750FN00000000020220801000003750NNE   20220719131655    1W    00000025000002843000000000032AF    HBYHVTB 000000000000UX427001
BI00B32DE    TT2083         20220721180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220801000001500NNM22 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT227060
BI00B32DE    TT208D         2022072118007704160              AVSS 1.25F G             CCN000005600000005600FN00000000020220801000005600NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VS227028
BI00B32DE    TT208D         20220721180D0203949              AVSSH 0.5F W/L           CCN000004500000004500FN00000000020220801000004500NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227014
BI00B32DE    TT208D         20220721180D0203975              AVSSH 0.5F Y/R           CCN000003000000003000FN00000000020220801000003000NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227015
BI00B32DE    TT208D         20220721180D0204149              AVSSH 1.25F W/L          CCN000006400000006400FN00000000020220801000006400NNE20 20220719120259    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS227021
BI00B32DE    TT208E         2022072118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220801000002400NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX227048
BI00B32DE    TT208E         20220721180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220801000001000NNE20 20220719120259    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VX227029
BI00A32DJ    GHT2209-1      20220721180D0204092              AVSSH 0.75F V            CCN000002000000001000FN00000000020220601000001000NNM20 20220719154536    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32DJ    GHT2209-1      20220727180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220601000001000NNM00 20220719145444    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32E2    @WY209A        20220803181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000300000000300FN00000000020220901000000300NNE   20220719133712    1W    00000030000003096000000000032E2    SPYSE   000000000000KX327001
BI00B32P8    TAPAW-2095     20220831180D0203954              AVSSH 0.5F R/W           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT328096
BI00B32P8    TAPAW-2093     20220817180D02039G4              AVSSH 0.5F V/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT128092
BI00B32P8    TAPAW-2091     20220803180D0203940              AVSSH 0.5F W             CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT327066
BI00B32P8    TAPAW-2092     20220810180D0203940              AVSSH 0.5F W             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT427079
BI00B32P8    TAPAW-2093     20220817180D0203940              AVSSH 0.5F W             CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT128093
BI00B32P8    TAPAW-2094     20220824180D0203940              AVSSH 0.5F W             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT228093
BI00B32P8    TAPAW-2095     20220831180D0203940              AVSSH 0.5F W             CCN000004500000004500FN00000000020220901000004500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT328097
BI00B32P8    TAPAW-2095     20220831180D0203943              AVSSH 0.5F W/B           CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT328098
BI00B32P8    TAPAW-2094     20220824180D0203945              AVSSH 0.5F W/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT228094
BI00B32P8    TAPAW-2091     20220803180D0203970              AVSSH 0.5F Y             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT327067
BI00B32P8    TAPAW-2092     20220810180D0203970              AVSSH 0.5F Y             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT427080
BI00B32P8    TAPAW-2093     20220817180D0203970              AVSSH 0.5F Y             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT128094
BI00B32P8    TAPAW-2094     20220824180D0203970              AVSSH 0.5F Y             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT228095
BI00B32P8    TAPAW-2095     20220831180D0203970              AVSSH 0.5F Y             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT328099
BI00B32P8    TAPAW-2091     20220803180D0203973              AVSSH 0.5F Y/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT327068
BI00B32P8    TAPAW-2092     20220810180D0203973              AVSSH 0.5F Y/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT427081
BI00B32P8    TAPAW-2094     20220824180D0203973              AVSSH 0.5F Y/B           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT228096
BI00B32P8    TAPAW-2094     20220824180D0203976              AVSSH 0.5F Y/G           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT228097
BI00B32P8    TAPAW-2092     20220810180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT427082
BI00B32P8    TAPAW-2093     20220817180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT128095
BI00B32P8    TAPAW-2095     20220831180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220901000001500NNM   20220719143334    1W    00000150000000689000000000032P8    YIYTM   000000000000YT328100
BI00B32P8    TAPAW-2092     20220810180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427083
BI00B32P8    TAPAW-2093     20220817180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128096
BI00B32P8    TAPAW-2094     20220824180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228098
BI00B32P8    TAPAW-2095     20220831180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328101
BI00B32P8    TAPAW-2095     20220831180D0204039              AVSSH 0.75F B/L          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328102
BI00B32P8    TAPAW-2092     20220810180D0204034              AVSSH 0.75F B/W          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427084
BI00B32P8    TAPAW-2093     20220817180D0204034              AVSSH 0.75F B/W          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128097
BI00B32P8    TAPAW-2094     20220824180D0204034              AVSSH 0.75F B/W          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228099
BI00B32P8    TAPAW-2095     20220831180D0204034              AVSSH 0.75F B/W          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328103
BI00B32P8    TAPAW-2091     20220803180D0204037              AVSSH 0.75F B/Y          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT327069
BI00B32P8    TAPAW-2094     20220824180D0204037              AVSSH 0.75F B/Y          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228100
BI00B32P8    TAPAW-2093     20220817180D0204080              AVSSH 0.75F BR           CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128098
BI00B32P8    TAPAW-2092     20220810180D0204060              AVSSH 0.75F G            CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427085
BI00B32P8    TAPAW-2093     20220817180D0204060              AVSSH 0.75F G            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128099
BI00B32P8    TAPAW-2094     20220824180D0204060              AVSSH 0.75F G            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228101
BI00B32P8    TAPAW-2095     20220831180D0204060              AVSSH 0.75F G            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328104
BI00B32P8    TAPAW-2094     20220824180D0204090              AVSSH 0.75F L            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228102
BI00B32P8    TAPAW-2092     20220810180D0204093              AVSSH 0.75F L/B          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000933600000000032P8    YIYTM   000000000000YT427086
BI00B32P8    TAPAW-2093     20220817180D0204093              AVSSH 0.75F L/B          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000933600000000032P8    YIYTM   000000000000YT128100
BI00B32P8    TAPAW-2094     20220824180D0204093              AVSSH 0.75F L/B          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000933600000000032P8    YIYTM   000000000000YT228103
BI00B32P8    TAPAW-2095     20220831180D0204093              AVSSH 0.75F L/B          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000933600000000032P8    YIYTM   000000000000YT328105
BI00B32P8    TAPAW-2091     20220803180D0204054              AVSSH 0.75F R/W          CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT327070
BI00B32P8    TAPAW-2092     20220810180D0204054              AVSSH 0.75F R/W          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427087
BI00B32P8    TAPAW-2093     20220817180D0204054              AVSSH 0.75F R/W          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128101
BI00B32P8    TAPAW-2094     20220824180D0204054              AVSSH 0.75F R/W          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228104
BI00B32P8    TAPAW-2095     20220831180D0204054              AVSSH 0.75F R/W          CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328106
BI00B32P8    TAPAW-2091     20220803180D0204057              AVSSH 0.75F R/Y          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT327071
BI00B32P8    TAPAW-2094     20220824180D0204057              AVSSH 0.75F R/Y          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228105
BI00B32P8    TAPAW-2092     20220810180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427088
BI00B32P8    TAPAW-2095     20220831180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328107
BI00B32P8    TAPAW-2094     20220824180D0204040              AVSSH 0.75F W            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT228106
BI00B32P8    TAPAW-2092     20220810180D0204049              AVSSH 0.75F W/L          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT427089
BI00B32P8    TAPAW-2093     20220817180D0204049              AVSSH 0.75F W/L          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT128102
BI00B32P8    TAPAW-2095     20220831180D0204049              AVSSH 0.75F W/L          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328108
BI00B32P8    TAPAW-2095     20220831180D0204070              AVSSH 0.75F Y            CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000934000000000032P8    YIYTM   000000000000YT328109
BI00B32P8    TAPAW-2091     20220803180D0204130              AVSSH 1.25F B            CCN000009600000009600FN00000000020220901000009600NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT327072
BI00B32P8    TAPAW-2092     20220810180D0204130              AVSSH 1.25F B            CCN000007200000007200FN00000000020220901000007200NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT427090
BI00B32P8    TAPAW-2093     20220817180D0204130              AVSSH 1.25F B            CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT128103
BI00B32P8    TAPAW-2094     20220824180D0204130              AVSSH 1.25F B            CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT228107
BI00B32P8    TAPAW-2095     20220831180D0204130              AVSSH 1.25F B            CCN000007200000007200FN00000000020220901000007200NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT328110
BI00B32P8    TAPAW-2091     20220803180D0204180              AVSSH 1.25F BR           CCN000002400000002400FN00000000020220901000002400NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT327073
BI00B32P8    TAPAW-2092     20220810180D0204180              AVSSH 1.25F BR           CCN000000800000000800FN00000000020220901000000800NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT427091
BI00B32P8    TAPAW-2093     20220817180D0204180              AVSSH 1.25F BR           CCN000001600000001600FN00000000020220901000001600NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT128104
BI00B32P8    TAPAW-2094     20220824180D0204180              AVSSH 1.25F BR           CCN000001600000001600FN00000000020220901000001600NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT228108
BI00B32P8    TAPAW-2095     20220831180D0204180              AVSSH 1.25F BR           CCN000000800000000800FN00000000020220901000000800NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT328111
BI00B32P8    TAPAW-2091     20220803180D0204160              AVSSH 1.25F G            CCN000010400000010400FN00000000020220901000010400NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT327074
BI00B32P8    TAPAW-2092     20220810180D0204160              AVSSH 1.25F G            CCN000008800000008800FN00000000020220901000008800NNM   20220719143334    1W    00000080000001458000000000032P8    YIYTM   000000000000YT427092
